timestamp_utc,rpd_token,part_name,part_key,kit_label,pdf_path,dxf_path,dxf_perimeter_area_ratio,dxf_internal_void_area_ratio,dxf_entity_count,dxf_arc_count,dxf_bbox_aspect_ratio,dxf_fill_ratio,dxf_edge_length_cv,dxf_edge_band_entity_ratio,dxf_arc_length_ratio,dxf_exterior_notch_count,dxf_has_interior_polylines,dxf_color_count,pdf_dim_density,pdf_red_dim_density,pdf_bendline_score,pdf_bendline_entity_density,dxf_future_01,dxf_future_02,dxf_future_03,dxf_future_04,dxf_future_05,dxf_future_06,dxf_future_07,dxf_future_08,dxf_future_09,dxf_future_10,dxf_future_11,dxf_future_12,dxf_future_13,dxf_future_14,dxf_future_15,pdf_future_01,pdf_future_02,pdf_future_03,pdf_future_04,pdf_future_05,pdf_future_06,pdf_future_07,pdf_future_08,pdf_future_09,pdf_future_10,pdf_future_11,pdf_future_12,pdf_future_13,pdf_future_14,pdf_future_15
2026-03-03T23:17:50+00:00,F54525 PAINT PACK.rpd,F54525-B-155,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-155.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-155.dxf,0.8439121438377071,0.0,33.0,,,,,,0.1446275710526248,0.0,0.0,1.0,0.009799795339011,,0.0281837160751565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:51+00:00,F54525 PAINT PACK.rpd,F54525-B-156,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-156.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-156.dxf,8.017165366459059,1.3663019999986796,64.0,,,,,,0.1296307967694382,0.0,1.0,1.0,0.0278520499108734,,0.0483036227717078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:51+00:00,F54525 PAINT PACK.rpd,F54525-B-157,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-157.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-157.dxf,0.2059671699650482,0.0,8.0,,,,,,0.0,0.0,1.0,1.0,0.009799795339011,,0.1330275229357798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:51+00:00,F54525 PAINT PACK.rpd,F54525-B-158,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-158.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-158.dxf,0.208468646012353,0.0,8.0,,,,,,0.0,0.0,1.0,1.0,0.009799795339011,,0.0911528150134048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:51+00:00,F54525 PAINT PACK.rpd,F54525-B-159,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-159.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-159.dxf,0.3237776254955054,0.0,8.0,,,,,,0.0,0.0,1.0,1.0,0.009799795339011,,0.1380846325167037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:51+00:00,F54525 PAINT PACK.rpd,F54525-B-16,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-16.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-16.dxf,0.1825396840463179,0.0,8.0,,,,,,0.0,0.0,1.0,1.0,0.0747879117977157,,0.1401273885350318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:52+00:00,F54525 PAINT PACK.rpd,F54525-B-160,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-160.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-160.dxf,0.2765343639943364,0.0,8.0,,,,,,0.0,0.0,1.0,1.0,0.009799795339011,,0.1522633744855967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:52+00:00,F54525 PAINT PACK.rpd,F54525-B-162,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-162.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-162.dxf,5.344776910972221,0.0,43.0,,,,,,0.1131961543966301,0.0,1.0,1.0,0.0092840166369578,,0.0583657587548638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:52+00:00,F54525 PAINT PACK.rpd,F54525-B-163,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-163.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-163.dxf,0.843912143837745,0.0,25.0,,,,,,0.1098001894622751,0.0,0.0,1.0,0.009799795339011,,0.0432357043235704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:52+00:00,F54525 PAINT PACK.rpd,F54525-B-164,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-164.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-164.dxf,8.017165366457313,1.491301999991297,58.0,,,,,,0.0938051199517595,0.0,1.0,1.0,0.0185680332739156,,0.0576080150281778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:54+00:00,F54525 PAINT PACK.rpd,F54525-B-169,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-169.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-169.dxf,0.3561094804890719,0.0,8.0,,,,,,0.0106798545307661,0.0,0.0,1.0,0.0092840166369578,,0.1258134490238611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
